word,part_of_speech,frequency,similarity,synonym,syn_sim,author,age,book,year,sentence,modified,sentence_type
butchery,noun,3.63e-07,0.950981717160343,death,0.8204484322576734,D.H. Lawrence,30,The Rainbow,1915,"When he had taken over the butchery business, already a growing","When he had taken over the death business, already a growing",Metaphor?
callousness,noun,1.91e-07,0.9629943080709118,hard,0.7845851764600313,D.H. Lawrence,30,The Rainbow,1915,"the butchery business, already a growing callousness to it, and a","the butchery business, already a growing hard to it, and a",Metaphor?
neglectful,adjective,2.88e-07,0.9751502734052057,lazy,0.8437365611390426,D.H. Lawrence,30,The Rainbow,1915,"a sort of contempt made him neglectful of it. He drank,","a sort of contempt made him lazy of it. He drank,",Metaphor?
blathering,verb,1.78e-07,0.9432447381080542,go on,0.7948383455279515,D.H. Lawrence,30,The Rainbow,1915,be found in his public house blathering away as if he,be found in his public house go on away as if he,Metaphor?
noisy,adjective,4.68e-06,0.9702266462623221,pronounced,0.827208061710312,D.H. Lawrence,30,The Rainbow,1915,"he knew everything, when in reality he was a noisy fool.","he knew everything, when in reality he was a pronounced fool.",Metaphor?
roused,verb,1.26e-06,0.9828708638534979,awoke,0.8966590421964218,D.H. Lawrence,30,The Rainbow,1915,"He was his mother's favourite. She roused herself to determination, and","He was his mother's favourite. She awoke herself to determination, and",Metaphor?
forcibly,adverb,2.88e-06,0.9925967358074056,strongly,0.8637389386254212,D.H. Lawrence,30,The Rainbow,1915,"herself to determination, and sent him forcibly away to a grammar-school","herself to determination, and sent him strongly away to a grammar-school",Metaphor?
slender,adjective,3.89e-06,0.995614368743348,slim,0.9130809982775415,D.H. Lawrence,30,The Rainbow,1915,"set her heart on it. Her slender, pretty, tightly-covered body, with","set her heart on it. Her slim, pretty, tightly-covered body, with",Metaphor?
instinctive,adjective,1.1e-06,0.99063666313157,automatic,0.8390644823719999,D.H. Lawrence,30,The Rainbow,1915,"He knew, with a child's deep, instinctive foreknowledge of what is","He knew, with a child's deep, automatic foreknowledge of what is",Metaphor?
aspiration,noun,2e-06,0.9885675549705445,dream,0.8168491557321848,D.H. Lawrence,30,The Rainbow,1915,"becoming a gentleman. It was her aspiration for him, therefore he","becoming a gentleman. It was her dream for him, therefore he",Metaphor?
aspiration,noun,2e-06,0.9807676894269539,aim,0.8106263479371022,D.H. Lawrence,30,The Rainbow,1915,he knew it as the true aspiration for any boy. But,he knew it as the true aim for any boy. But,Metaphor?
mortification,noun,1.95e-07,0.9798686032342185,confusion,0.8270296217335436,D.H. Lawrence,30,The Rainbow,1915,"early, with regard to himself; much to her mortification and chagrin.","early, with regard to himself; much to her confusion and chagrin.",Metaphor?
ghastly,adjective,1.17e-06,0.994103043051019,horrible,0.8716325297323788,D.H. Lawrence,30,The Rainbow,1915,"sat gripped, making himself pale and ghastly in his effort to","sat gripped, making himself pale and horrible in his effort to",Metaphor?
repulsion,noun,4.07e-07,0.9472273017829803,horror,0.8334908606770187,D.H. Lawrence,30,The Rainbow,1915,"If he beat down his first repulsion, and got like a","If he beat down his first horror, and got like a",Metaphor?
refined,verb,1.91e-06,0.9937303018458304,perfected,0.8680809830638401,D.H. Lawrence,30,The Rainbow,1915,"He was more sensuously developed, more refined in instinct than they.","He was more sensuously developed, more perfected in instinct than they.",Metaphor?
controvert,verb,1.62e-08,0.9852572022022253,dispute,0.8571749560550525,D.H. Lawrence,30,The Rainbow,1915,He had not the power to controvert even the most stupid,He had not the power to dispute even the most stupid,Metaphor?
helpless,adjective,4.9e-06,0.9542536507454863,weak,0.8721518806390595,D.H. Lawrence,30,The Rainbow,1915,how to begin. Therefore he was helpless when it came to,how to begin. Therefore he was weak when it came to,Metaphor?
helpless,adjective,4.9e-06,0.9785974890776596,weak,0.8721518806390595,D.H. Lawrence,30,The Rainbow,1915,"if this failed him, he was helpless as an idiot. So","if this failed him, he was weak as an idiot. So",Metaphor?
downfall,noun,3.47e-06,0.968067019289708,wet,0.7886435112221962,D.H. Lawrence,30,The Rainbow,1915,"feet, he was nowhere. His final downfall was his complete inability","feet, he was nowhere. His final wet was his complete inability",Metaphor?
reddened,adjective,1.35e-07,0.9798117993332406,colored,0.8418634035807635,D.H. Lawrence,30,The Rainbow,1915,"common-places were beneath contempt. Then he reddened furiously, felt his bowels","common-places were beneath contempt. Then he colored furiously, felt his bowels",Metaphor?
furiously,adverb,1.55e-06,0.9959508986738598,angry,0.8740089604030038,D.H. Lawrence,30,The Rainbow,1915,"were beneath contempt. Then he reddened furiously, felt his bowels sink","were beneath contempt. Then he reddened angry, felt his bowels sink",Metaphor?
sullen,adjective,5.13e-07,0.9904243284069079,miserable,0.8650626990841439,D.H. Lawrence,30,The Rainbow,1915,"the real composition style, failed, became sullen with rage and humiliation,","the real composition style, failed, became miserable with rage and humiliation,",Metaphor?
humiliation,noun,3.55e-06,0.9935440514996675,shame,0.9020050778819467,D.H. Lawrence,30,The Rainbow,1915,"failed, became sullen with rage and humiliation, put the pen down","failed, became sullen with rage and shame, put the pen down",Metaphor?
horrid,adjective,1.91e-06,0.9948204604277117,horrible,0.9423658202045909,D.H. Lawrence,30,The Rainbow,1915,"shame and rage. There was a horrid scene, when the boy","shame and rage. There was a horrible scene, when the boy",Metaphor?
companionship,noun,1.55e-06,0.9957313893845812,company,0.8144074547294132,D.H. Lawrence,30,The Rainbow,1915,"been unpleasant, he had enjoyed the companionship of the other youths,","been unpleasant, he had enjoyed the company of the other youths,",Metaphor?
ignominious,adjective,2.19e-07,0.9609200564095293,low-down,0.8133917925935557,D.H. Lawrence,30,The Rainbow,1915,"time that he was in an ignominious position, in this place","time that he was in an low-down position, in this place",Metaphor?
sanguine,adjective,5.5e-07,0.9721682617143235,red,0.8121165651925271,D.H. Lawrence,30,The Rainbow,1915,"But he was too healthy and sanguine to be wretched, he","But he was too healthy and red to be wretched, he",Metaphor?
wretched,adjective,2.34e-06,0.9901102592794698,miserable,0.9214008233339575,D.H. Lawrence,30,The Rainbow,1915,"too healthy and sanguine to be wretched, he was too much","too healthy and sanguine to be miserable, he was too much",Metaphor?
wretched,adjective,2.34e-06,0.9936293239009154,miserable,0.9214008233339575,D.H. Lawrence,30,The Rainbow,1915,too much alive. Yet his soul was wretched almost to hopelessness.,too much alive. Yet his soul was miserable almost to hopelessness.,Metaphor?
hopelessness,noun,8.71e-07,0.9869758552651706,desperate,0.8534563993199481,D.H. Lawrence,30,The Rainbow,1915,too much alive. Yet his soul was wretched almost to hopelessness.,too much alive. Yet his soul was wretched almost to desperate.,Metaphor?
frail,noun,1.91e-06,0.9939025927805887,weak,0.8774371787661602,D.H. Lawrence,30,The Rainbow,1915,"one warm, clever boy who was frail in body, a consumptive","one warm, clever boy who was weak in body, a consumptive",Metaphor?
interrupted,verb,4.07e-06,0.9890852521687252,cut in,0.8543180099242083,D.H. Lawrence,30,The Rainbow,1915,"daughter lived on at the farm, interrupted by occasional loud-mouthed lamenting,","daughter lived on at the farm, cut in by occasional loud-mouthed lamenting,",Metaphor?
visitations,noun,2.19e-06,0.9981865632003509,visits,0.9154469111244334,D.H. Lawrence,30,The Rainbow,1915,"interrupted by occasional loud-mouthed lamenting, jealous-spirited visitations from the butcher Frank,","interrupted by occasional loud-mouthed lamenting, jealous-spirited visits from the butcher Frank,",Metaphor?
grievance,noun,1.41e-06,0.9627589474542486,down,0.7840234481257048,D.H. Lawrence,30,The Rainbow,1915,"the butcher Frank, who had a grievance against the world, which","the butcher Frank, who had a down against the world, which",Metaphor?
violently,adverb,4.17e-06,0.9931359180230889,aggressive,0.8447103076285714,D.H. Lawrence,30,The Rainbow,1915,"baby, and Tom returned the hatred violently, his face growing red","baby, and Tom returned the hatred aggressive, his face growing red",Metaphor?
irritated,verb,1.2e-06,0.9915547857730476,bothered,0.8958530174432375,D.H. Lawrence,30,The Rainbow,1915,put Tom into the shade. It irritated the youth that his,put Tom into the shade. It bothered the youth that his,Metaphor?
devolved,verb,6.03e-07,0.9784876762887512,declined,0.8468499735672249,D.H. Lawrence,30,The Rainbow,1915,when the care of the farm devolved on to him. He,when the care of the farm declined on to him. He,Metaphor?
tipsy,adjective,7.41e-07,0.9901817244727302,drunk,0.8772949977148602,D.H. Lawrence,30,The Rainbow,1915,went out with companions and got tipsy occasionally and played skittles,went out with companions and got drunk occasionally and played skittles,Metaphor?
skittles,noun,1.12e-07,0.9599170783128711,fun and games,0.8289380111058281,D.H. Lawrence,30,The Rainbow,1915,and got tipsy occasionally and played skittles and went to the,and got tipsy occasionally and played fun and games and went to the,Metaphor?
prostitute,noun,3.8e-06,0.9880733803054711,sex worker,0.9114129599664665,D.H. Lawrence,30,The Rainbow,1915,"house, he went upstairs with a prostitute who seduced him. He","house, he went upstairs with a sex worker who seduced him. He",Metaphor?
seduced,verb,1.74e-06,0.9888447706894873,led on,0.8598702566022693,D.H. Lawrence,30,The Rainbow,1915,went upstairs with a prostitute who seduced him. He was then,went upstairs with a prostitute who led on him. He was then,Metaphor?
intimacy,noun,4.37e-06,0.9888490340366337,belonging,0.8473209137715626,D.H. Lawrence,30,The Rainbow,1915,"shock to him. In the close intimacy of the farm kitchen,","shock to him. In the close belonging of the farm kitchen,",Metaphor?
deferred,verb,1.58e-06,0.9665285681702022,put off,0.8557099035496788,D.H. Lawrence,30,The Rainbow,1915,occupied the supreme position. The men deferred to her in the,occupied the supreme position. The men put off to her in the,Metaphor?
comprised,verb,4.17e-06,0.9925781002228966,contained,0.8875405301180522,D.H. Lawrence,30,The Rainbow,1915,symbol for that further life which comprised religion and love and,symbol for that further life which contained religion and love and,Metaphor?
doorway,noun,3.24e-06,0.9973400089939904,door,0.8914936922651615,D.H. Lawrence,30,The Rainbow,1915,"conscience-keeper, be the angel at the doorway guarding my outgoing and","conscience-keeper, be the angel at the door guarding my outgoing and",Metaphor?
outgoing,adjective,3.89e-06,0.9769237646924863,social,0.811013722996007,D.H. Lawrence,30,The Rainbow,1915,"angel at the doorway guarding my outgoing and my incoming."" And","angel at the doorway guarding my social and my incoming."" And",Metaphor?
fulfilled,verb,3.55e-06,0.9881017798862481,completed,0.8867734984451893,D.H. Lawrence,30,The Rainbow,1915,"and my incoming."" And the woman fulfilled her trust, the men","and my incoming."" And the woman completed her trust, the men",Metaphor?
prerogative,noun,1.2e-06,0.9784277924374168,right,0.7833071281936316,D.H. Lawrence,30,The Rainbow,1915,in their own souls from her prerogative. They depended on her,in their own souls from her right. They depended on her,Metaphor?
hither,adverb,6.17e-07,0.9906142561113319,this,0.8195807038445512,D.H. Lawrence,30,The Rainbow,1915,"in the wind, to be blown hither and thither at random.","in the wind, to be blown this and thither at random.",Metaphor?
restraining,verb,1.86e-06,0.9773334483101033,arresting,0.9006419931209249,D.H. Lawrence,30,The Rainbow,1915,"and the security, she was the restraining hand of God, at","and the security, she was the arresting hand of God, at",Metaphor?
execrated,verb,1.58e-08,0.9814462139794339,damned,0.8397453180354568,D.H. Lawrence,30,The Rainbow,1915,"the restraining hand of God, at times highly to be execrated.","the restraining hand of God, at times highly to be damned.",Metaphor?
prostitute,noun,3.8e-06,0.9857458606431367,sex worker,0.9114129599664665,D.H. Lawrence,30,The Rainbow,1915,that he had lain with a prostitute woman in a common,that he had lain with a sex worker woman in a common,Metaphor?
startled,adjective,2.04e-06,0.9584748687260372,jumped,0.8662488655067364,D.H. Lawrence,30,The Rainbow,1915,"public house, he was very much startled. For him there was","public house, he was very much jumped. For him there was",Metaphor?
pang,noun,1.29e-06,0.9899040325423502,pain,0.8113920203970945,D.H. Lawrence,30,The Rainbow,1915,"There was a slight wonder, a pang of anger, of disappointment,","There was a slight wonder, a pain of anger, of disappointment,",Metaphor?
nothingness,noun,9.33e-07,0.9618978662149115,dead,0.838996618614488,D.H. Lawrence,30,The Rainbow,1915,to be no more than this nothingness; there was a slight,to be no more than this dead; there was a slight,Metaphor?
prostitute,verb,3.8e-06,0.9845127274944193,sex worker,0.9114129599664665,D.H. Lawrence,30,The Rainbow,1915,"slight sense of shame before the prostitute, fear that she would","slight sense of shame before the sex worker, fear that she would",Metaphor?
distaste,noun,8.32e-07,0.9629517473367004,horror,0.8325545384540542,D.H. Lawrence,30,The Rainbow,1915,"his inefficiency; there was a cold distaste for her, and a","his inefficiency; there was a cold horror for her, and a",Metaphor?
startled,adjective,2.04e-06,0.9807562277504019,jumped,0.8662488655067364,D.H. Lawrence,30,The Rainbow,1915,"from her; and upon all this startled tumult of emotion, was","from her; and upon all this jumped tumult of emotion, was",Metaphor?
tumult,noun,5.01e-07,0.9889424380963583,bother,0.8025850900081742,D.H. Lawrence,30,The Rainbow,1915,"her; and upon all this startled tumult of emotion, was laid","her; and upon all this startled bother of emotion, was laid",Metaphor?
mistrust,noun,1.15e-06,0.9756702260457393,uncertainty,0.8580130410265,D.H. Lawrence,30,The Rainbow,1915,"had shocked him, and put a mistrust into his heart, and","had shocked him, and put a uncertainty into his heart, and",Metaphor?
buoyant,adjective,9.55e-07,0.9829100812937062,bright,0.8178169572357825,D.H. Lawrence,30,The Rainbow,1915,"in fact, lost some of his buoyant confidence, and doubt hindered","in fact, lost some of his bright confidence, and doubt hindered",Metaphor?
hindered,verb,2.45e-06,0.9949462121020186,held back,0.8966219579177943,D.H. Lawrence,30,The Rainbow,1915,"lost some of his buoyant confidence, and doubt hindered his outgoing.","lost some of his buoyant confidence, and doubt held back his outgoing.",Metaphor?
outgoing,verb,2.19e-08,0.9866721610197448,social,0.811013722996007,D.H. Lawrence,30,The Rainbow,1915,"lost some of his buoyant confidence, and doubt hindered his outgoing.","lost some of his buoyant confidence, and doubt hindered his social.",Metaphor?
companionship,noun,1.55e-06,0.9739090939588438,company,0.8144074547294132,D.H. Lawrence,30,The Rainbow,1915,"when he drank, more backward from companionship. The disillusion of his","when he drank, more backward from company. The disillusion of his",Metaphor?
carnal,adjective,9.33e-07,0.990017363235931,material,0.8181093341851058,D.H. Lawrence,30,The Rainbow,1915,"companionship. The disillusion of his first carnal contact with woman, strengthened","companionship. The disillusion of his first material contact with woman, strengthened",Metaphor?
innate,adjective,3.02e-06,0.9931995821361613,natural,0.8313603512021857,D.H. Lawrence,30,The Rainbow,1915,"contact with woman, strengthened by his innate desire to find in","contact with woman, strengthened by his natural desire to find in",Metaphor?
embodiment,noun,2.04e-06,0.986428173288392,image,0.8030308677951006,D.H. Lawrence,30,The Rainbow,1915,"to find in a woman the embodiment of all his inarticulate,","to find in a woman the image of all his inarticulate,",Metaphor?
terrifying,verb,6.31e-07,0.9845010518674966,alarming,0.9023800020403644,D.H. Lawrence,30,The Rainbow,1915,"his soul, the most serious and terrifying of all to him.","his soul, the most serious and alarming of all to him.",Metaphor?
reverted,verb,2.24e-06,0.9968558875528837,returned,0.8424144400011838,D.H. Lawrence,30,The Rainbow,1915,"now with sex desire, his imagination reverted always to lustful scenes.","now with sex desire, his imagination returned always to lustful scenes.",Metaphor?
lustful,adjective,4.57e-07,0.9861644721298441,passionate,0.8601778204502845,D.H. Lawrence,30,The Rainbow,1915,"desire, his imagination reverted always to lustful scenes. But what really","desire, his imagination reverted always to passionate scenes. But what really",Metaphor?
recollection,noun,1.91e-06,0.9917057930935648,memory,0.8728821915013957,D.H. Lawrence,30,The Rainbow,1915,"above the natural squeamishness, was the recollection of the paucity of","above the natural squeamishness, was the memory of the paucity of",Metaphor?
paucity,noun,4.07e-07,0.9802003471525816,lack,0.8626803551183256,D.H. Lawrence,30,The Rainbow,1915,"squeamishness, was the recollection of the paucity of the last experience.","squeamishness, was the recollection of the lack of the last experience.",Metaphor?
dribbling,verb,1.15e-06,0.9725209820062053,bubbling,0.8479568721090154,D.H. Lawrence,30,The Rainbow,1915,"It had been so nothing, so dribbling and functional, that he","It had been so nothing, so bubbling and functional, that he",Metaphor?
repetition,noun,3.02e-06,0.9949045135668909,repeat,0.8766562137870944,D.H. Lawrence,30,The Rainbow,1915,to expose himself to the risk of a repetition of it.,to expose himself to the risk of a repeat of it.,Metaphor?
instinctive,adjective,1.1e-06,0.9873732490044841,automatic,0.8390644823719999,D.H. Lawrence,30,The Rainbow,1915,"He made a strong, instinctive fight to retain his native cheerfulness","He made a strong, automatic fight to retain his native cheerfulness",Metaphor?
cheerfulness,noun,2e-07,0.9876966165073032,cheer,0.8830748471478022,D.H. Lawrence,30,The Rainbow,1915,instinctive fight to retain his native cheerfulness unimpaired. He had naturally,instinctive fight to retain his native cheer unimpaired. He had naturally,Metaphor?
plentiful,adjective,2.29e-06,0.9978221671078011,plenty,0.9258570682141901,D.H. Lawrence,30,The Rainbow,1915,cheerfulness unimpaired. He had naturally a plentiful stream of life and,cheerfulness unimpaired. He had naturally a plenty stream of life and,Metaphor?
exuberance,noun,6.17e-07,0.984305748871722,animation,0.8040842767919959,D.H. Lawrence,30,The Rainbow,1915,"humour, a sense of sufficiency and exuberance, giving ease. But now","humour, a sense of sufficiency and animation, giving ease. But now",Metaphor?
boisterous,adjective,7.24e-07,0.9693101565067922,hell-raising,0.8264551109462177,D.H. Lawrence,30,The Rainbow,1915,slight knitting of the brows. His boisterous humour gave place to,slight knitting of the brows. His hell-raising humour gave place to,Metaphor?
suspense,noun,3.39e-06,0.9821604218720165,suspension,0.8798720223608242,D.H. Lawrence,30,The Rainbow,1915,"lowering silences, and days passed by in a sort of suspense.","lowering silences, and days passed by in a sort of suspension.",Metaphor?
resentment,noun,4.07e-06,0.9786608827449161,down,0.7876826267403525,D.H. Lawrence,30,The Rainbow,1915,was filled with slow anger and resentment. But he knew he,was filled with slow anger and down. But he knew he,Metaphor?
infuriated,verb,2.57e-07,0.9907250002192494,angered,0.8422919197133585,D.H. Lawrence,30,The Rainbow,1915,"day in, day out, and that infuriated him. He could not","day in, day out, and that angered him. He could not",Metaphor?
speedy,adjective,4.47e-06,0.992677471110933,quick,0.8924426464115272,D.H. Lawrence,30,The Rainbow,1915,with them in the hope of speedy development. But when he,with them in the hope of quick development. But when he,Metaphor?
nakedness,noun,3.63e-07,0.9688207533070174,mother-naked,0.9059859204899413,D.H. Lawrence,30,The Rainbow,1915,could not think of her actual nakedness. She was a girl,could not think of her actual mother-naked. She was a girl,Metaphor?
violently,adverb,4.17e-06,0.9674702810831289,aggressive,0.8447103076285714,D.H. Lawrence,30,The Rainbow,1915,"and he liked her, and dreaded violently even the thought of","and he liked her, and dreaded aggressive even the thought of",Metaphor?
uncovering,noun,1.12e-06,0.969178973003513,showing up,0.8259430442023116,D.H. Lawrence,30,The Rainbow,1915,"dreaded violently even the thought of uncovering her. He knew that,","dreaded violently even the thought of showing up her. He knew that,",Metaphor?
nakedness,noun,3.63e-07,0.9771190556759208,mother-naked,0.9059859204899413,D.H. Lawrence,30,The Rainbow,1915,"that, in these last issues of nakedness, he did not exist","that, in these last issues of mother-naked, he did not exist",Metaphor?
offended,verb,3.72e-06,0.9742687917348368,slighted,0.8286130176641844,D.H. Lawrence,30,The Rainbow,1915,"and things began to develop, she offended him so deeply all","and things began to develop, she slighted him so deeply all",Metaphor?
inflamed,verb,3.8e-07,0.9622680873860212,burned,0.8644569112768764,D.H. Lawrence,30,The Rainbow,1915,going to take her out of inflamed necessity. Again he learnt,going to take her out of burned necessity. Again he learnt,Metaphor?
paucity,noun,4.07e-07,0.9616537045767691,lack,0.8626803551183256,D.H. Lawrence,30,The Rainbow,1915,he took her it was a paucity which he was forced,he took her it was a lack which he was forced,Metaphor?
bitterly,adverb,1.95e-06,0.994987266768638,sadly,0.8570540706057671,D.H. Lawrence,30,The Rainbow,1915,result in him of the experience-he despised it deeply and bitterly.,result in him of the experience-he despised it deeply and sadly.,Metaphor?
unforeseen,adjective,1.48e-06,0.9940147091640559,unexpected,0.8889687160563786,D.H. Lawrence,30,The Rainbow,1915,One had to submit to these unforeseen blows that come unawares,One had to submit to these unexpected blows that come unawares,Metaphor?
unawares,adverb,2.82e-07,0.9940579525181891,suddenly,0.8623721239117833,D.H. Lawrence,30,The Rainbow,1915,to these unforeseen blows that come unawares and leave a bruise,to these unforeseen blows that come suddenly and leave a bruise,Metaphor?
quarrelled,verb,2.04e-06,0.9907058715383894,argued,0.8973338808204899,D.H. Lawrence,30,The Rainbow,1915,"After this, Effie and he quarrelled fiercely. They meant a very","After this, Effie and he argued fiercely. They meant a very",Metaphor?
fiercely,adverb,2.24e-06,0.9926282481693138,severely,0.8599542944150923,D.H. Lawrence,30,The Rainbow,1915,"After this, Effie and he quarrelled fiercely. They meant a very","After this, Effie and he quarrelled severely. They meant a very",Metaphor?
attentive,adjective,2e-06,0.9927973461734829,alert,0.8354353143070962,D.H. Lawrence,30,The Rainbow,1915,"back, mostly silent, though alert and attentive, very hearty in his","back, mostly silent, though alert and alert, very hearty in his",Metaphor?
hearty,adjective,2.4e-06,0.9812948403417386,sound,0.7902420867733889,D.H. Lawrence,30,The Rainbow,1915,"silent, though alert and attentive, very hearty in his greeting of","silent, though alert and attentive, very sound in his greeting of",Metaphor?
greeting,noun,4.79e-06,0.9921607795463522,hello,0.8604397986547841,D.H. Lawrence,30,The Rainbow,1915,"and attentive, very hearty in his greeting of everybody he knew,","and attentive, very hearty in his hello of everybody he knew,",Metaphor?
teased,verb,3.89e-06,0.9805503476067028,kidded,0.8475655685583106,D.H. Lawrence,30,The Rainbow,1915,"he knew, shy of strangers. He teased all the women, who","he knew, shy of strangers. He kidded all the women, who",Metaphor?
attentive,adjective,2e-06,0.9757208657653476,alert,0.8354353143070962,D.H. Lawrence,30,The Rainbow,1915,"him extremely, and he was very attentive to the talk of","him extremely, and he was very alert to the talk of",Metaphor?
bewilderment,noun,4.27e-07,0.9948939028284848,confusion,0.929960082844823,D.H. Lawrence,30,The Rainbow,1915,"look of self-consciousness and unsureness, almost bewilderment, in his blue eyes.","look of self-consciousness and unsureness, almost confusion, in his blue eyes.",Metaphor?
tipsy,adjective,7.41e-07,0.9912004987363515,drunk,0.8772949977148602,D.H. Lawrence,30,The Rainbow,1915,came home in this state of tipsy confusion his sister hated,came home in this state of drunk confusion his sister hated,Metaphor?
jaunt,verb,3.98e-07,0.9928348609057669,outing,0.8146312803311354,D.H. Lawrence,30,The Rainbow,1915,light-o'-love. One Whitsuntide he went a jaunt with two other young,light-o'-love. One Whitsuntide he went a outing with two other young,Metaphor?
innate,adjective,3.02e-06,0.9883376311196,natural,0.8313603512021857,D.H. Lawrence,30,The Rainbow,1915,"his generous nature, and for the innate delicacy in him. But","his generous nature, and for the natural delicacy in him. But",Metaphor?
roused,verb,1.26e-06,0.9875698632907007,awoke,0.8966590421964218,D.H. Lawrence,30,The Rainbow,1915,"to the scratch. However, she was roused and unsatisfied and made","to the scratch. However, she was awoke and unsatisfied and made",Metaphor?
mischievous,adjective,1.41e-06,0.9790096382166443,bad,0.7982796092193966,D.H. Lawrence,30,The Rainbow,1915,"was roused and unsatisfied and made mischievous, so she dared anything.","was roused and unsatisfied and made bad, so she dared anything.",Metaphor?
interlude,verb,1.23e-06,0.9738088764019606,gap,0.8086469908477235,D.H. Lawrence,30,The Rainbow,1915,"dared anything. It would be an easy interlude, restoring her pride.","dared anything. It would be an easy gap, restoring her pride.",Metaphor?
bosom,noun,1.12e-06,0.9666234427525675,tight,0.7943441197216096,D.H. Lawrence,30,The Rainbow,1915,"was a handsome girl with a bosom, and dark hair and","was a handsome girl with a tight, and dark hair and",Metaphor?
flushed,adjective,1.86e-06,0.9821606908058632,colored,0.8308168530529246,D.H. Lawrence,30,The Rainbow,1915,"a girl full of easy laughter, flushed from the sun, inclined","a girl full of easy laughter, colored from the sun, inclined",Metaphor?
inclined,verb,1.41e-06,0.9906799195188227,tending,0.8589052123512737,D.H. Lawrence,30,The Rainbow,1915,"easy laughter, flushed from the sun, inclined to wipe her laughing","easy laughter, flushed from the sun, tending to wipe her laughing",Metaphor?
chaffing,verb,5.62e-07,0.9771376583358787,rallying,0.8009128318973407,D.H. Lawrence,30,The Rainbow,1915,"wonder. He treated her with his chaffing deference, roused, but very","wonder. He treated her with his rallying deference, roused, but very",Metaphor?
deference,noun,9.12e-07,0.9814827986758731,compliance,0.8701641468964659,D.H. Lawrence,30,The Rainbow,1915,"He treated her with his chaffing deference, roused, but very unsure","He treated her with his chaffing compliance, roused, but very unsure",Metaphor?
roused,verb,1.26e-06,0.9793367389242835,awoke,0.8966590421964218,D.H. Lawrence,30,The Rainbow,1915,"treated her with his chaffing deference, roused, but very unsure of","treated her with his chaffing deference, awoke, but very unsure of",Metaphor?
restrained,adjective,2.75e-06,0.9826694901732203,conservative,0.8242533459786603,D.H. Lawrence,30,The Rainbow,1915,"thought backward, mad with desire yet restrained by instinctive regard for","thought backward, mad with desire yet conservative by instinctive regard for",Metaphor?
instinctive,adjective,1.1e-06,0.9805328487414164,automatic,0.8390644823719999,D.H. Lawrence,30,The Rainbow,1915,mad with desire yet restrained by instinctive regard for women from,mad with desire yet restrained by automatic regard for women from,Metaphor?
