word,part_of_speech,frequency,similarity,synonym,syn_frequency,syn_sim,author,age,book,year,sentence,modified,sentence_type
indifferent,adjective,2.75e-06,0.9768937590204532,1.7e-05,,0.851713701447755,Vladimir Nabokov,56,Lolita,1955,devoid of humor; women utterly indifferent at heart to the dozen,devoid of humor; women utterly casual at heart to the dozen,Metaphor?
parlor,noun,2.19e-06,0.9613739143186699,5.13e-05,,0.7891572462635009,Vladimir Nabokov,56,Lolita,1955,"so possible subjects of a parlor conversation, but very particular about","so possible subjects of a joint conversation, but very particular about",Metaphor?
appetizing,adjective,3.89e-07,0.9912436786738219,2.19e-05,,0.8883331707573358,Vladimir Nabokov,56,Lolita,1955,cellophane of which not very appetizing frustrations can be readily distinguished.,cellophane of which not very delicious frustrations can be readily distinguished.,Metaphor?
frustrations,noun,1.82e-06,0.9676071872071519,1.02e-05,,0.8958681558382796,Vladimir Nabokov,56,Lolita,1955,of which not very appetizing frustrations can be readily distinguished. I,of which not very appetizing disappointments can be readily distinguished. I,Metaphor?
enmeshed,adjective,2.63e-07,0.9679165019252084,7.69e-05,,0.8476547009733288,Vladimir Nabokov,56,Lolita,1955,and I would again be enmeshed in one of those tedious,and I would again be caught up in one of those tedious,Metaphor?
tedious,adjective,3.16e-06,0.9794694823690027,2.69e-05,,0.8861713452440194,Vladimir Nabokov,56,Lolita,1955,enmeshed in one of those tedious affairs I knew so well.,enmeshed in one of those boring affairs I knew so well.,Metaphor?
inspected,verb,3.24e-06,0.9932522675475961,3.42e-05,,0.9131792124471628,Vladimir Nabokov,56,Lolita,1955,"the left,into ""my"" room. I inspected it through the mist of","the left,into ""my"" room. I examined it through the mist of",Metaphor?
mist,noun,4.68e-06,0.9673183198156297,1.41e-05,,0.8565457766197407,Vladimir Nabokov,56,Lolita,1955,I inspected it through the mist of my utter rejection of,I inspected it through the soup of my utter rejection of,Metaphor?
discern,verb,1.7e-06,0.973036952112965,6.76e-05,,0.8366795415986972,Vladimir Nabokov,56,Lolita,1955,"of it; but I did discern above ""my"" bed Renи Prinet's",of it; but I did separated above 'my' bed Renи Prinet's,Metaphor?
pretended,verb,3.72e-06,0.9748918499698789,0.000618,,0.8366557667062811,Vladimir Nabokov,56,Lolita,1955,"said to myself as I pretended to deliberate over the absurdly,","said to myself as I made out to deliberate over the absurdly,",Metaphor?
absurdly,adverb,8.91e-07,0.9933318668342846,2.88e-05,,0.8847376896646404,Vladimir Nabokov,56,Lolita,1955,"pretended to deliberate over the absurdly, and ominously, low price that","pretended to deliberate over the ridiculous, and ominously, low price that",Metaphor?
ominously,adverb,3.31e-07,0.9914068195409774,5.25e-05,,0.7839482356343989,Vladimir Nabokov,56,Lolita,1955,"deliberate over the absurdly, and ominously, low price that my wistful","deliberate over the absurdly, and ill, low price that my wistful",Metaphor?
bordering,verb,2.45e-06,0.9724911777005075,8.05e-05,,0.8104696431295891,Vladimir Nabokov,56,Lolita,1955,in a state of excitement bordering on insanity; but I also,in a state of excitement touched on insanity; but I also,Metaphor?
cunning,noun,2.82e-06,0.9680629451715103,1.2e-05,,0.8428773058042618,Vladimir Nabokov,56,Lolita,1955,"but I also had the cunning of the insane. Sitting there,","but I also had the subtleness of the insane. Sitting there,",Metaphor?
attune,verb,9.33e-08,0.9622503897153962,1.05e-05,,0.8386650100262729,Vladimir Nabokov,56,Lolita,1955,"the sofa, I managed to attune, by a series of stealthy","the sofa, I managed to accommodate, by a series of stealthy",Metaphor?
masked,verb,4.47e-06,0.9894305300530817,6.76e-05,,0.8683650480835283,Vladimir Nabokov,56,Lolita,1955,"series of stealthy movements, my masked lust to her guileless limbs.","series of stealthy movements, my covered lust to her guileless limbs.",Metaphor?
guileless,adjective,8.71e-08,0.9894761257222076,2.82e-05,,0.849537766501891,Vladimir Nabokov,56,Lolita,1955,my masked lust to her guileless limbs. It was no easy,my masked lust to her innocent limbs. It was no easy,Metaphor?
divert,verb,2.63e-06,0.9812743087514239,6.26e-05,,0.8112654678747118,Vladimir Nabokov,56,Lolita,1955,was no easy matter to divert the little maiden's attention while,was no easy matter to throw off the little maiden's attention while,Metaphor?
lagging,verb,1.62e-06,0.984581699413123,7.08e-05,,0.838149770173625,Vladimir Nabokov,56,Lolita,1955,"of the trick. Talking fast, lagging behind my own breath, catching","of the trick. Talking fast, slowing behind my own breath, catching",Metaphor?
illusional,adjective,0.0,0.9785864084674073,2.24e-05,,0.8036605839493278,Vladimir Nabokov,56,Lolita,1955,"was doing away, in an illusional, if not factual, sense, with","was doing away, in an fanciful, if not factual, sense, with",Metaphor?
factual,adjective,4.07e-06,0.9926842618918087,0.000251,,0.8404364977794007,Vladimir Nabokov,56,Lolita,1955,"in an illusional, if not factual, sense, with the physically irremovable,","in an illusional, if not true, sense, with the physically irremovable,",Metaphor?
psychologically,adverb,2.24e-06,0.9949329002229976,6.76e-05,,0.8590552023020626,Vladimir Nabokov,56,Lolita,1955,"with the physically irremovable, but psychologically very friable texture of the","with the physically irremovable, but mentally very friable texture of the",Metaphor?
friable,adjective,1.05e-07,0.9754892756058506,0.000214,,0.7827175834706748,Vladimir Nabokov,56,Lolita,1955,"physically irremovable, but psychologically very friable texture of the material divide","physically irremovable, but psychologically very short texture of the material divide",Metaphor?
robe,noun,3.31e-06,0.9826969754216974,0.00012,,0.8489440808947372,Vladimir Nabokov,56,Lolita,1955,the material divide (pajamas and robe) between the weight of two,the material divide (pajamas and covers) between the weight of two,Metaphor?
athwart,adverb,4.47e-08,0.991145598641645,0.000178,,0.8578539666057032,Vladimir Nabokov,56,Lolita,1955,"of two sunburnt legs, resting athwart my lap, and the hidden","of two sunburnt legs, resting across my lap, and the hidden",Metaphor?
patter,noun,5.89e-07,0.9827007752902835,0.000263,,0.826088905889557,Vladimir Nabokov,56,Lolita,1955,"in the course of my patter, hit upon something nicely mechanical,","in the course of my talk, hit upon something nicely mechanical,",Metaphor?
recited,verb,1.38e-06,0.988188529461503,1.91e-05,,0.8525231002411218,Vladimir Nabokov,56,Lolita,1955,"upon something nicely mechanical, I recited, garbling them slightly, the words","upon something nicely mechanical, I repeated, garbling them slightly, the words",Metaphor?
garbling,verb,2e-08,0.9643958006370404,2.82e-05,,0.819149685695666,Vladimir Nabokov,56,Lolita,1955,"something nicely mechanical, I recited, garbling them slightly, the words of","something nicely mechanical, I recited, cooking them slightly, the words of",Metaphor?
garbling,verb,2e-08,0.9669665822065333,2.82e-05,,0.819149685695666,Vladimir Nabokov,56,Lolita,1955,"spell (spell because of the garbling), and all the while I","spell (spell because of the cooking), and all the while I",Metaphor?
mortally,adverb,5.62e-07,0.9890563753181892,1.45e-05,,0.9018368453126595,Vladimir Nabokov,56,Lolita,1955,all the while I was mortally afraid that some act of,all the while I was deadly afraid that some act of,Metaphor?
interrupt,verb,4.07e-06,0.9887906024615106,0.000172,,0.814228878971352,Vladimir Nabokov,56,Lolita,1955,"some act of God might interrupt me, might remove the golden","some act of God might cut in me, might remove the golden",Metaphor?
stroked,verb,7.24e-07,0.9773347713495345,0.0001,,0.8214474215562717,Vladimir Nabokov,56,Lolita,1955,across my live lap; I stroked them; there she lolled in,across my live lap; I loved them; there she lolled in,Metaphor?
lolled,verb,5.5e-08,0.9626959126852126,1.61e-05,,0.8035024494924481,Vladimir Nabokov,56,Lolita,1955,"I stroked them; there she lolled in the right-hand corner, almost","I stroked them; there she hung about in the right-hand corner, almost",Metaphor?
immemorial,adjective,3.89e-07,0.9940019271952001,4.79e-05,,0.820635095994204,Vladimir Nabokov,56,Lolita,1955,"Lola the bobby-soxer, devouring her immemorial fruit, singing through its juice,","Lola the bobby-soxer, devouring her ancient fruit, singing through its juice,",Metaphor?
shuffle,noun,3.09e-06,0.9839349308083444,1.29e-05,,0.8456764287883412,Vladimir Nabokov,56,Lolita,1955,"every movement she made, every shuffle and ripple, helped me to","every movement she made, every stamp and ripple, helped me to",Metaphor?
conceal,verb,3.31e-06,0.9920012372990112,3.47e-05,,0.8831496763268265,Vladimir Nabokov,56,Lolita,1955,"and ripple, helped me to conceal and to improve the secret","and ripple, helped me to hide and to improve the secret",Metaphor?
bursting,verb,3.09e-06,0.9822484572901928,1.17e-05,,0.8183539333000701,Vladimir Nabokov,56,Lolita,1955,"beast and beauty,between my gagged, bursting beast and the beauty of","beast and beauty,between my gagged, flamed beast and the beauty of",Metaphor?
frock,noun,7.59e-07,0.9920164880967075,5.75e-05,,0.8437996529616169,Vladimir Nabokov,56,Lolita,1955,the beauty of her dimpled body in its innocent cotton frock.,the beauty of her dimpled body in its innocent cotton dress.,Metaphor?
bristle,verb,5.62e-07,0.981150508546445,2.75e-05,,0.7954671110118885,Vladimir Nabokov,56,Lolita,1955,I felt the minute hairs bristle ever so slightly along her,I felt the minute hairs threading ever so slightly along her,Metaphor?
pungent,adjective,8.13e-07,0.9677124408080693,3.02e-05,,0.8328241874893669,Vladimir Nabokov,56,Lolita,1955,I lost myself in the pungent but healthy heat which like,I lost myself in the sharp but healthy heat which like,Metaphor?
haze,noun,2.63e-06,0.97160852047741,1.41e-05,,0.8115001548246633,Vladimir Nabokov,56,Lolita,1955,healthy heat which like summer haze hung about little Haze. Let,healthy heat which like summer soup hung about little Haze. Let,Metaphor?
strained,verb,3.39e-06,0.9897635298253108,1.02e-05,,0.837372142672604,Vladimir Nabokov,56,Lolita,1955,let her stay. As she strained to chuck the core of,let her stay. As she struggled to chuck the core of,Metaphor?
abolished,verb,4.17e-06,0.9763136113091995,2.54e-05,,0.861843492407805,Vladimir Nabokov,56,Lolita,1955,"chuck the core of her abolished apple into the fender, her","chuck the core of her struck down apple into the fender, her",Metaphor?
fender,noun,2.51e-06,0.9792282582359243,1.02e-05,,0.8005541032879251,Vladimir Nabokov,56,Lolita,1955,"her abolished apple into the fender, her young weight, her shameless","her abolished apple into the pad, her young weight, her shameless",Metaphor?
laboring,verb,3.89e-07,0.9887789191795123,0.000282,,0.9016130966225447,Vladimir Nabokov,56,Lolita,1955,"in my tense, tortured, surreptitiously laboring lap; and all of a","in my tense, tortured, surreptitiously working lap; and all of a",Metaphor?
mattered,verb,3.39e-06,0.9850808083521755,8.71e-05,,0.8592606244278731,Vladimir Nabokov,56,Lolita,1955,"plane of being where nothing mattered, save the infusion of joy","plane of being where nothing meant, save the infusion of joy",Metaphor?
brewed,verb,1.41e-06,0.9748421617317267,6.92e-05,,0.8319297262587775,Vladimir Nabokov,56,Lolita,1955,save the infusion of joy brewed within my body. What had,save the infusion of joy raised within my body. What had,Metaphor?
tingle,noun,7.24e-07,0.9679833556234719,0.000107,,0.8184306901636541,Vladimir Nabokov,56,Lolita,1955,innermost roots became a glowing tingle which now had reached that,innermost roots became a glowing pain which now had reached that,Metaphor?
convulsion,noun,1.38e-07,0.941883091436464,1.41e-05,,0.8443110778571757,Vladimir Nabokov,56,Lolita,1955,"its way to the ultimate convulsion, I felt I could slow","its way to the ultimate earthquake, I felt I could slow",Metaphor?
prolong,verb,1.62e-06,0.988579914548725,2.19e-05,,0.8214619846109238,Vladimir Nabokov,56,Lolita,1955,slow down in order to prolong the glow. Lolita had been,slow down in order to extend the glow. Lolita had been,Metaphor?
pulsated,verb,2.4e-08,0.9835271024315758,0.000102,,0.7921280273378567,Vladimir Nabokov,56,Lolita,1955,safely solipsized. The implied sun pulsated in the supplied poplars; we,safely solipsized. The implied sun beat in the supplied poplars; we,Metaphor?
fantastically,adverb,1.05e-06,0.9967646229003075,2.4e-05,,0.9095330955713644,Vladimir Nabokov,56,Lolita,1955,the supplied poplars; we were fantastically and divinely alone; I watched,the supplied poplars; we were incredibly and divinely alone; I watched,Metaphor?
divinely,adverb,5.25e-07,0.9945401526611136,7.08e-05,,0.8134681488110392,Vladimir Nabokov,56,Lolita,1955,"poplars; we were fantastically and divinely alone; I watched her, rosy,","poplars; we were fantastically and wonderfully alone; I watched her, rosy,",Metaphor?
rosy,adjective,1.91e-06,0.9916280128544808,0.000209,,0.8512694913918838,Vladimir Nabokov,56,Lolita,1955,"divinely alone; I watched her, rosy, gold-dusted, beyond the veil of","divinely alone; I watched her, red, gold-dusted, beyond the veil of",Metaphor?
veil,noun,4.57e-06,0.9900751258881845,2.82e-05,,0.8417632089214353,Vladimir Nabokov,56,Lolita,1955,"her, rosy, gold-dusted, beyond the veil of my controlled delight, unaware","her, rosy, gold-dusted, beyond the covering of my controlled delight, unaware",Metaphor?
ditty,noun,3.8e-07,0.986991571530529,0.000182,,0.8582836781003965,Vladimir Nabokov,56,Lolita,1955,the words of the Carmen-barmen ditty that no longer reached my,the words of the Carmen-barmen songs that no longer reached my,Metaphor?
frenzy,noun,2.75e-06,0.9668038208916088,1.29e-05,,0.8438944222989145,Vladimir Nabokov,56,Lolita,1955,were entering the phase of frenzy. The least pressure would suffice,were entering the phase of rage. The least pressure would suffice,Metaphor?
suffice,verb,2.88e-06,0.9947907451972713,7.08e-05,,0.8270792890879404,Vladimir Nabokov,56,Lolita,1955,frenzy. The least pressure would suffice to set all paradise loose.,frenzy. The least pressure would serve to set all paradise loose.,Metaphor?
degenerate,adjective,2.14e-06,0.9903923514223191,2.88e-05,,0.8159371882163495,Vladimir Nabokov,56,Lolita,1955,"Humbert the Hound, the sad-eyed degenerate cur clasping the boot that","Humbert the Hound, the sad-eyed loose cur clasping the boot that",Metaphor?
ridicule,noun,2.19e-06,0.9539784413879393,5.37e-05,,0.7872537274281192,Vladimir Nabokov,56,Lolita,1955,"was above the tribulations of ridicule, beyond the possibilities of retribution.","was above the tribulations of sport, beyond the possibilities of retribution.",Metaphor?
retribution,noun,2.4e-06,0.9948418562495592,1.91e-05,,0.922166971529125,Vladimir Nabokov,56,Lolita,1955,"ridicule, beyond the possibilities of retribution. In my self-made seraglio, I","ridicule, beyond the possibilities of revenge. In my self-made seraglio, I",Metaphor?
radiant,adjective,3.09e-06,0.9913868135015382,4.07e-05,,0.8516622449422429,Vladimir Nabokov,56,Lolita,1955,"self-made seraglio, I was a radiant and robust Turk, deliberately, in","self-made seraglio, I was a bright and robust Turk, deliberately, in",Metaphor?
postponing,verb,6.92e-07,0.9910031954538558,6.68e-05,,0.9287481694660912,Vladimir Nabokov,56,Lolita,1955,"full consciousness of his freedom, postponing the moment of actually enjoying","full consciousness of his freedom, putting off the moment of actually enjoying",Metaphor?
frailest,adjective,1.48e-08,0.9927506260782485,1.02e-05,,0.8328931495470222,Vladimir Nabokov,56,Lolita,1955,actually enjoying the youngest and frailest of his slaves. Suspended on,actually enjoying the youngest and delicate of his slaves. Suspended on,Metaphor?
abyss,noun,2.51e-06,0.9860233874382128,0.000112,,0.8089304200398263,Vladimir Nabokov,56,Lolita,1955,the brink of that voluptuous abyss (a nicety of physiological equipoise,the brink of that voluptuous depth (a nicety of physiological equipoise,Metaphor?
nicety,noun,5.01e-08,0.989680079363166,1.02e-05,,0.8257665094085085,Vladimir Nabokov,56,Lolita,1955,of that voluptuous abyss (a nicety of physiological equipoise comparable to,of that voluptuous abyss (a precision of physiological equipoise comparable to,Metaphor?
equipoise,noun,6.76e-08,0.9836078220644511,5.75e-05,,0.8326680907291028,Vladimir Nabokov,56,Lolita,1955,abyss (a nicety of physiological equipoise comparable to certain techniques in,abyss (a nicety of physiological balance comparable to certain techniques in,Metaphor?
decency,noun,3.16e-06,0.9594167619399249,0.000204,,0.7652502198104085,Vladimir Nabokov,56,Lolita,1955,far as the shadow of decency allowed. The day before she,far as the shadow of form allowed. The day before she,Metaphor?
collided,verb,1.82e-06,0.9768465849151333,1.1e-05,,0.9131399325794478,Vladimir Nabokov,56,Lolita,1955,The day before she had collided with the heavy chest in,The day before she had crashed with the heavy chest in,Metaphor?
caress,verb,8.71e-07,0.9936655342253242,2.82e-05,,0.8076676562873716,Vladimir Nabokov,56,Lolita,1955,"as you might tickle and caress a giggling child,just that,and: ""Oh,","as you might tickle and stroked a giggling child,just that,and: ""Oh,",Metaphor?
giggling,verb,1.78e-06,0.9955548620627838,5.38e-05,,0.9411814337023654,Vladimir Nabokov,56,Lolita,1955,"might tickle and caress a giggling child,just that,and: ""Oh, it's nothing","might tickle and caress a laughing child,just that,and: 'Oh, it's nothing",Metaphor?
throb,verb,4.79e-07,0.9871988640385748,1.15e-05,,0.8323345399513619,Vladimir Nabokov,56,Lolita,1955,her left buttock the last throb of the longest ecstasy man,her left buttock the last pulsed of the longest ecstasy man,Metaphor?
ecstasy,noun,3.02e-06,0.9587539171991125,1.45e-05,,0.8273003391822692,Vladimir Nabokov,56,Lolita,1955,last throb of the longest ecstasy man or monster had ever,last throb of the longest paradise man or monster had ever,Metaphor?
formidably,adverb,6.17e-08,0.9710145156404287,5.13e-05,,0.7851514288284162,Vladimir Nabokov,56,Lolita,1955,order to attend to the formidably loud telephone that may have,order to attend to the terrible loud telephone that may have,Metaphor?
ringing,verb,4.79e-06,0.9392030365788315,0.000138,,0.834714170860071,Vladimir Nabokov,56,Lolita,1955,telephone that may have been ringing for ages as far as,telephone that may have been rounded for ages as far as,Metaphor?
aflame,adjective,2.88e-07,0.9943656223904964,3.16e-05,,0.8709237130683548,Vladimir Nabokov,56,Lolita,1955,"she stood and blinked, cheeks aflame, hair awry, her eyes passing","she stood and blinked, cheeks burning, hair awry, her eyes passing",Metaphor?
awry,adjective,8.51e-07,0.9923188606326803,2.09e-05,,0.7596816739650477,Vladimir Nabokov,56,Lolita,1955,"and blinked, cheeks aflame, hair awry, her eyes passing over me","and blinked, cheeks aflame, hair listed, her eyes passing over me",Metaphor?
ripened,verb,3.09e-07,0.9866629330097546,3.16e-05,,0.8486084955869242,Vladimir Nabokov,56,Lolita,1955,the house as the afternoon ripened into evening. I had a,the house as the afternoon aged into evening. I had a,Metaphor?
unkempt,adjective,4.37e-07,0.9890945886650893,1.02e-05,,0.8512111672579751,Vladimir Nabokov,56,Lolita,1955,to busy myself with our unkempt lawn. Une petite attention. It,to busy myself with our messy lawn. Une petite attention. It,Metaphor?
loathe,verb,1.29e-06,0.9947839186776898,0.000129,,0.9204041999397844,Vladimir Nabokov,56,Lolita,1955,"dandelions, and a cursed dog,I loathe dogs,had defiled the flat stones","dandelions, and a cursed dog,I hated dogs,had defiled the flat stones",Metaphor?
suns,noun,3.89e-06,0.9929409226390855,7.24e-05,,0.8043443830356365,Vladimir Nabokov,56,Lolita,1955,the dandelions had changed from suns to moons. The gin and,the dandelions had changed from stars to moons. The gin and,Metaphor?
receptacles,noun,3.02e-07,0.99457136443962,1.05e-05,,0.8248373341696974,Vladimir Nabokov,56,Lolita,1955,us from the neighbor's garbage receptacles and lilacs; but there was,us from the neighbor's garbage holders and lilacs; but there was,Metaphor?
sloped,verb,5.75e-07,0.9595435838166448,2.09e-05,,0.7544654030279263,Vladimir Nabokov,56,Lolita,1955,of our lawn (where it sloped along one side of the,of our lawn (where it listed along one side of the,Metaphor?
extracted,verb,4.79e-06,0.9922573236770448,4.68e-05,,0.8782710022141959,Vladimir Nabokov,56,Lolita,1955,Charlotte: that tooth should be extracted at once. As I lurched,Charlotte: that tooth should be pulled at once. As I lurched,Metaphor?
optically,adverb,5.25e-07,0.9914219247392386,3.16e-05,,0.8503239639092991,Vladimir Nabokov,56,Lolita,1955,"hand mower, bits of grass optically twittering in the low sun,","hand mower, bits of grass visually twittering in the low sun,",Metaphor?
sped,verb,1.82e-06,0.9881723137580191,1.15e-05,,0.823535384611684,Vladimir Nabokov,56,Lolita,1955,"of huge shade trees, then sped towards us down, down, quite","of huge shade trees, then traveled towards us down, down, quite",Metaphor?
trimmer,adjective,6.03e-07,0.9856804784683039,5.14e-05,,0.7879262605712357,Vladimir Nabokov,56,Lolita,1955,house and high-sloping lawn (much trimmer than ours) and disappeared behind,house and high-sloping lawn (much pickier than ours) and disappeared behind,Metaphor?
labored,verb,9.33e-07,0.9897152785811002,1.38e-05,,0.8242780919176323,Vladimir Nabokov,56,Lolita,1955,where I happily belched and labored. The dandelions perished. A reek,where I happily belched and sweated. The dandelions perished. A reek,Metaphor?
perished,verb,2e-06,0.9961955696019612,0.000158,,0.9137588148071223,Vladimir Nabokov,56,Lolita,1955,belched and labored. The dandelions perished. A reek of sap mingled,belched and labored. The dandelions died. A reek of sap mingled,Metaphor?
sap,noun,3.98e-06,0.9915771081752771,6.46e-05,,0.7972201272585405,Vladimir Nabokov,56,Lolita,1955,dandelions perished. A reek of sap mingled with the pineapple. Two,dandelions perished. A reek of waste mingled with the pineapple. Two,Metaphor?
comings,noun,4.07e-07,0.9850947721361998,1.23e-05,,0.832904513945111,Vladimir Nabokov,56,Lolita,1955,"girls, Marion and Mabel, whose comings and goings I had mechanically","girls, Marion and Mabel, whose appearances and goings I had mechanically",Metaphor?
goings,noun,8.71e-07,0.979466228865095,1.2e-05,,0.8245092918969361,Vladimir Nabokov,56,Lolita,1955,"and Mabel, whose comings and goings I had mechanically followed of","and Mabel, whose comings and advances I had mechanically followed of",Metaphor?
mechanically,adverb,2.24e-06,0.966363250153766,2.29e-05,,0.8432994393176546,Vladimir Nabokov,56,Lolita,1955,comings and goings I had mechanically followed of late (but who,comings and goings I had automatically followed of late (but who,Metaphor?
amiable,adjective,6.92e-07,0.9962481632023935,1.66e-05,,0.8798737238447893,Vladimir Nabokov,56,Lolita,1955,"gardener and chauffeur, a very amiable and athletic Negro, grinned at","gardener and chauffeur, a very pleasant and athletic Negro, grinned at",Metaphor?
afar,adverb,2.24e-06,0.9871230529147584,3.46e-05,,0.8699043145320479,Vladimir Nabokov,56,Lolita,1955,"Negro, grinned at me from afar and shouted, re-shouted, commented by","Negro, grinned at me from far cry and shouted, re-shouted, commented by",Metaphor?
prosperous,adjective,3.98e-06,0.9938055630396331,8.71e-05,,0.8669358677919092,Vladimir Nabokov,56,Lolita,1955,The fool dog of the prosperous junk dealer next door ran,The fool dog of the successful junk dealer next door ran,Metaphor?
prettier,adjective,2.09e-06,0.9873235267572112,4.47e-05,,0.8327397255415511,Vladimir Nabokov,56,Lolita,1955,"a blue car,not Charlotte's. The prettier of the two little girls","a blue car,not Charlotte's. The gorgeous of the two little girls",Metaphor?
frontage,noun,9.77e-07,0.9758230405196099,2.57e-05,,0.8383584762813874,Vladimir Nabokov,56,Lolita,1955,this Green Goat by the frontage of Mr. And Mrs. Humbert's,this Green Goat by the aspect of Mr. And Mrs. Humbert's,Metaphor?
leafy,adjective,2e-06,0.9859108795106889,4.68e-05,,0.8499121848014026,Vladimir Nabokov,56,Lolita,1955,"wagon popped out of the leafy shade of the avenue, dragging","wagon popped out of the grown shade of the avenue, dragging",Metaphor?
swung,verb,2.95e-06,0.9740639186743828,0.000123,,0.83290779974854,Vladimir Nabokov,56,Lolita,1955,"the shadows snapped,  and swung by at an idiotic pace,","the shadows snapped, and turned by at an idiotic pace,",Metaphor?
glide,verb,2.14e-06,0.9937928511390209,1.66e-05,,0.8729453875405144,Vladimir Nabokov,56,Lolita,1955,Blue Sedan. I saw it glide downhill and disappear behind the,Blue Sedan. I saw it cruising downhill and disappear behind the,Metaphor?
downhill,adverb,4.57e-06,0.9873567461927937,0.000135,,0.8459289083959096,Vladimir Nabokov,56,Lolita,1955,Sedan. I saw it glide downhill and disappear behind the corner,Sedan. I saw it glide falling and disappear behind the corner,Metaphor?
anguish,noun,2.34e-06,0.9885131809314972,0.000107,,0.8306961477698849,Vladimir Nabokov,56,Lolita,1955,"with an expression of great anguish on her face, she looked","with an expression of great pain on her face, she looked",Metaphor?
sprinting,verb,1.02e-06,0.9882461268433612,0.00017,,0.856751445751073,Vladimir Nabokov,56,Lolita,1955,"window of Lo's room. By sprinting upstairs, I managed to reach","window of Lo's room. By running upstairs, I managed to reach",Metaphor?
tolerant,adjective,3.8e-06,0.973888609433139,1.1e-05,,0.787025986548937,Vladimir Nabokov,56,Lolita,1955,"Madame gives in with a tolerant smile; then, my reader, the","Madame gives in with a resigned smile; then, my reader, the",Metaphor?
dispense,verb,1.29e-06,0.9742813623727512,0.000192,,0.8741050133287434,Vladimir Nabokov,56,Lolita,1955,"""quiet"" affair. The bride may dispense with a tiara of orange","""quiet"" affair. The bride may hand out with a tiara of orange",Metaphor?
blossoms,noun,2.19e-06,0.9968361851175276,4.37e-05,,0.870334652124817,Vladimir Nabokov,56,Lolita,1955,"with a tiara of orange blossoms securing her finger-tip veil, nor","with a tiara of orange flowers securing her finger-tip veil, nor",Metaphor?
veil,noun,4.57e-06,0.9848650690677767,2.82e-05,,0.8417632089214353,Vladimir Nabokov,56,Lolita,1955,"orange blossoms securing her finger-tip veil, nor does she carry a","orange blossoms securing her finger-tip covering, nor does she carry a",Metaphor?
cornered,verb,1.51e-06,0.9642694435801648,5.62e-05,,0.7985152396227524,Vladimir Nabokov,56,Lolita,1955,"dare be too tender with cornered Lolita yet, and therefore agreed","dare be too tender with fixing Lolita yet, and therefore agreed",Metaphor?
gregarious,adjective,5.13e-07,0.9850811099627385,0.000263,,0.8418550513142854,Vladimir Nabokov,56,Lolita,1955,"in everyday life matter-of-fact and gregarious. Moreover, I discovered that although","in everyday life matter-of-fact and social. Moreover, I discovered that although",Metaphor?
amply,adverb,4.07e-07,0.9914460992984566,0.00107,,0.7921416608217909,Vladimir Nabokov,56,Lolita,1955,"trouble, for which, however, he amply compensated her by a fantastic","trouble, for which, however, he well compensated her by a fantastic",Metaphor?
compensated,verb,3.24e-06,0.9729864594703417,1.91e-05,,0.8428140391655361,Vladimir Nabokov,56,Lolita,1955,"for which, however, he amply compensated her by a fantastic display","for which, however, he amply satisfied her by a fantastic display",Metaphor?
pious,adjective,2.04e-06,0.9876350596285973,7.59e-05,,0.8759776365503117,Vladimir Nabokov,56,Lolita,1955,"instead,paying my tribute to a pious platitude,that I believed in a","instead,paying my tribute to a holy platitude,that I believed in a",Metaphor?
countered,verb,2.09e-06,0.9240990531665622,3.09e-05,,0.8590881653820378,Vladimir Nabokov,56,Lolita,1955,a certain strange strain. I countered by inquiring whether she would,I fought by inquiring whether she would a certain strange strain.,Metaphor?
solemnly,adverb,1.07e-06,0.9603234275191554,1.58e-05,,0.8170815869804167,Vladimir Nabokov,56,Lolita,1955,suicide. She said it so solemnly that it gave me the,suicide. She said it so distinguished that it gave me the,Metaphor?
creeps,verb,2.4e-06,0.9637022887436121,1.17e-05,,0.8404731884802649,Vladimir Nabokov,56,Lolita,1955,that it gave me the creeps. It was then I knew,that it gave me the scared. It was then I knew,Metaphor?
genteel,adjective,4.37e-07,0.9705478325643005,2.51e-05,,0.815973885248557,Vladimir Nabokov,56,Lolita,1955,"Oh, she was very genteel: she said ""excuse me"" whenever a","Oh, she was very decent: she said 'excuse me' whenever a",Metaphor?
trailing,verb,3.55e-06,0.9871759107941664,0.000288,,0.8410838576576536,Vladimir Nabokov,56,Lolita,1955,if I entered the community trailing some glamour after me. On,if I entered the community following some glamour after me. On,Metaphor?
glamour,noun,3.24e-06,0.9748522496855836,1.32e-05,,0.866350144783635,Vladimir Nabokov,56,Lolita,1955,entered the community trailing some glamour after me. On the day,entered the community trailing some charm after me. On the day,Metaphor?
warmed,verb,2.95e-06,0.9695917357214209,6.85e-05,,0.8056843579439981,Vladimir Nabokov,56,Lolita,1955,"Despite this contretempts, the publicity warmed the porcelain cockles of her","Despite this contretempts, the publicity agreed with the porcelain cockles of her",Metaphor?
glee,noun,3.09e-06,0.9850021223511308,1.15e-05,,0.8301101532586642,Vladimir Nabokov,56,Lolita,1955,my rattles shake with awful glee. by engaging in church work,my rattles shake with awful cheer. by engaging in church work,Metaphor?
thrilling,adjective,4.07e-06,0.9931818787670045,3.47e-05,,0.9229242296353236,Vladimir Nabokov,56,Lolita,1955,"had she come under that thrilling rubrique, and it was I","had she come under that exciting rubrique, and it was I",Metaphor?
